Recording,Recorder,Date,Time,Path,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat
G58_20180703_025600,G58,2018/07/03,02:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_025600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_031200,G58,2018/07/03,03:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_031200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_032800,G58,2018/07/03,03:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_032800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_034400,G58,2018/07/03,03:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_034400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_040000,G58,2018/07/03,04:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_040000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_041600,G58,2018/07/03,04:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_041600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_043200,G58,2018/07/03,04:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_043200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_044800,G58,2018/07/03,04:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_044800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_080000,G58,2018/07/03,08:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_080000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_081600,G58,2018/07/03,08:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_081600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_083200,G58,2018/07/03,08:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_083200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_084800,G58,2018/07/03,08:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_084800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_090400,G58,2018/07/03,09:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_090400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_092000,G58,2018/07/03,09:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_092000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_093600,G58,2018/07/03,09:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_093600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_095200,G58,2018/07/03,09:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_095200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_100800,G58,2018/07/03,10:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_100800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_102400,G58,2018/07/03,10:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_102400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_104000,G58,2018/07/03,10:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_104000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_105600,G58,2018/07/03,10:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_105600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_111200,G58,2018/07/03,11:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_111200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_112800,G58,2018/07/03,11:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_112800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_114400,G58,2018/07/03,11:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_114400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_120000,G58,2018/07/03,12:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_120000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_121600,G58,2018/07/03,12:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_121600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_123200,G58,2018/07/03,12:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_123200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_124800,G58,2018/07/03,12:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_124800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_130400,G58,2018/07/03,13:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_130400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_132000,G58,2018/07/03,13:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_132000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_133600,G58,2018/07/03,13:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_133600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_135200,G58,2018/07/03,13:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_135200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_140800,G58,2018/07/03,14:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_140800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_142400,G58,2018/07/03,14:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_142400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_144000,G58,2018/07/03,14:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_144000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_145600,G58,2018/07/03,14:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_145600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_151200,G58,2018/07/03,15:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_151200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_152800,G58,2018/07/03,15:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_152800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_154400,G58,2018/07/03,15:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_154400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_160000,G58,2018/07/03,16:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_160000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_161600,G58,2018/07/03,16:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_161600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_163200,G58,2018/07/03,16:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_163200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_164800,G58,2018/07/03,16:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_164800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_200000,G58,2018/07/03,20:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_200000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_201600,G58,2018/07/03,20:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_201600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_203200,G58,2018/07/03,20:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_203200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_204800,G58,2018/07/03,20:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_204800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_210400,G58,2018/07/03,21:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_210400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_212000,G58,2018/07/03,21:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_212000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_213600,G58,2018/07/03,21:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_213600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_215200,G58,2018/07/03,21:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_215200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_220800,G58,2018/07/03,22:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_220800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_222400,G58,2018/07/03,22:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_222400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_224000,G58,2018/07/03,22:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_224000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_225600,G58,2018/07/03,22:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_225600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_231200,G58,2018/07/03,23:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_231200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_232800,G58,2018/07/03,23:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_232800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_234400,G58,2018/07/03,23:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_234400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_000000,G58,2018/07/04,00:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_000000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_001600,G58,2018/07/04,00:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_001600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_003200,G58,2018/07/04,00:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_003200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_004800,G58,2018/07/04,00:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_004800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_010400,G58,2018/07/04,01:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_010400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_012000,G58,2018/07/04,01:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_012000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_013600,G58,2018/07/04,01:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_013600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_015200,G58,2018/07/04,01:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_015200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_020800,G58,2018/07/04,02:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_020800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_022400,G58,2018/07/04,02:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_022400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_024000,G58,2018/07/04,02:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_024000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_025600,G58,2018/07/04,02:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_025600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_031200,G58,2018/07/04,03:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_031200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_032800,G58,2018/07/04,03:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_032800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_034400,G58,2018/07/04,03:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_034400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_040000,G58,2018/07/04,04:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_040000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_041600,G58,2018/07/04,04:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_041600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_043200,G58,2018/07/04,04:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_043200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_044800,G58,2018/07/04,04:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_044800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_080000,G58,2018/07/04,08:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_080000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_081600,G58,2018/07/04,08:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_081600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_083200,G58,2018/07/04,08:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_083200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_084800,G58,2018/07/04,08:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_084800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_090400,G58,2018/07/04,09:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_090400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_092000,G58,2018/07/04,09:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_092000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180704_093600,G58,2018/07/04,09:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180704_093600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_170000,G58,2018/06/26,17:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_170000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_173000,G58,2018/06/26,17:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_173000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_171500,G58,2018/06/26,17:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_171500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_174500,G58,2018/06/26,17:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_174500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_181500,G58,2018/06/26,18:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_181500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_180000,G58,2018/06/26,18:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_180000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_184500,G58,2018/06/26,18:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_184500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_183000,G58,2018/06/26,18:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_183000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_190000,G58,2018/06/26,19:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_190000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_191500,G58,2018/06/26,19:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_191500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_194500,G58,2018/06/26,19:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_194500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180626_193000,G58,2018/06/26,19:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180626_193000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_050000,G58,2018/06/27,05:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_050000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_051500,G58,2018/06/27,05:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_051500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_054500,G58,2018/06/27,05:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_054500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_053000,G58,2018/06/27,05:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_053000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_060000,G58,2018/06/27,06:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_060000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_063000,G58,2018/06/27,06:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_063000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_061500,G58,2018/06/27,06:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_061500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_070000,G58,2018/06/27,07:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_070000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_064500,G58,2018/06/27,06:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_064500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_073000,G58,2018/06/27,07:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_073000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_071500,G58,2018/06/27,07:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_071500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_074500,G58,2018/06/27,07:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_074500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_170000,G58,2018/06/27,17:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_170000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_173000,G58,2018/06/27,17:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_173000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_171500,G58,2018/06/27,17:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_171500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_180000,G58,2018/06/27,18:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_180000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_174500,G58,2018/06/27,17:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_174500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_181500,G58,2018/06/27,18:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_181500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_183000,G58,2018/06/27,18:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_183000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_184500,G58,2018/06/27,18:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_184500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_191500,G58,2018/06/27,19:15:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_191500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_190000,G58,2018/06/27,19:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_190000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_193000,G58,2018/06/27,19:30:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_193000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180627_194500,G58,2018/06/27,19:45:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180627_194500.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180628_050000,G58,2018/06/28,05:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180628_050000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
