Recording,Cluster
G27_20180604_090400,1
G27_20180604_092000,1
G27_20180604_093600,1
G27_20180604_095200,1
G27_20180604_100800,1
G27_20180604_102400,2
G27_20180604_104000,1
G27_20180604_105600,1
G27_20180604_111200,1
G27_20180604_112800,1
G27_20180604_114400,1
G27_20180604_120000,1
G27_20180604_121600,1
G27_20180604_123200,1
G27_20180604_124800,2
G27_20180604_130400,1
G27_20180604_132000,2
G27_20180604_133600,1
G27_20180604_135200,1
G27_20180604_140800,2
G27_20180604_142400,1
G27_20180604_144000,2
G27_20180604_145600,2
G27_20180604_151200,1
G27_20180604_152800,1
G27_20180528_170000,1
G27_20180528_171500,1
G27_20180528_173000,1
G27_20180528_174500,1
G27_20180528_181500,2
G27_20180528_180000,2
G27_20180528_183000,1
G27_20180528_184500,1
G27_20180528_191500,1
G27_20180528_190000,1
G27_20180528_194500,1
G27_20180528_193000,1
G27_20180529_051500,1
G27_20180529_050000,1
G27_20180529_054500,2
G27_20180529_053000,1
G27_20180529_060000,1
G27_20180529_063000,2
G27_20180529_061500,1
G27_20180529_070000,1
G27_20180529_064500,1
G27_20180529_073000,1
G27_20180529_071500,1
G27_20180529_074500,2
G27_20180529_170000,1
G27_20180529_171500,1
G27_20180529_173000,1
G27_20180529_174500,1
G27_20180529_180000,1
G27_20180529_181500,2
G27_20180529_184500,2
G27_20180529_183000,1
G27_20180529_191500,1
G27_20180529_190000,1
G27_20180529_193000,1
G27_20180529_194500,3
G27_20180530_050000,1
G27_20180530_051500,2
G27_20180530_054500,2
G27_20180530_053000,1
G27_20180530_060000,1
G27_20180530_061500,2
G27_20180530_063000,1
G27_20180530_064500,1
G27_20180530_070000,2
G27_20180530_073000,1
G27_20180530_071500,1
G27_20180530_170000,1
G27_20180530_074500,1
G27_20180530_171500,2
G27_20180530_173000,2
G27_20180530_174500,1
G27_20180530_180000,2
G27_20180530_181500,1
G27_20180530_183000,1
G27_20180530_190000,2
G27_20180530_184500,1
G27_20180530_193000,2
G27_20180530_191500,1
G27_20180530_194500,1
G27_20180531_050000,1
G27_20180531_053000,1
G27_20180531_051500,2
G27_20180531_054500,2
G27_20180531_060000,3
G27_20180531_061500,1
G27_20180531_063000,1
G27_20180531_064500,1
G27_20180531_071500,1
G27_20180531_070000,1
G27_20180531_074500,1
G27_20180531_073000,2
G27_20180531_171500,1
G27_20180531_170000,1
G27_20180531_174500,1
G27_20180531_173000,1
G27_20180531_180000,2
G27_20180531_181500,2
G27_20180531_183000,1
G27_20180531_184500,2
G27_20180531_190000,2
G27_20180531_191500,2
G27_20180531_193000,1
G27_20180531_194500,1
G27_20180601_050000,2
G27_20180601_053000,1
G27_20180601_051500,1
G27_20180601_054500,1
G27_20180601_060000,1
G27_20180601_061500,1
G27_20180601_063000,1
G27_20180601_070000,1
G27_20180601_064500,1
G27_20180601_071500,1
G27_20180601_074500,2
G27_20180601_073000,1
G27_20180601_171500,1
G27_20180601_170000,2
G27_20180601_174500,1
G27_20180601_173000,1
G27_20180601_181500,1
G27_20180601_180000,1
G27_20180601_183000,1
G27_20180601_184500,1
G27_20180601_191500,1
G27_20180601_190000,1
G27_20180601_194500,1
G27_20180601_193000,1
G27_20180602_050000,2
G27_20180602_051500,2
G27_20180602_053000,2
G27_20180602_060000,2
G27_20180602_054500,1
G27_20180602_063000,1
G27_20180602_061500,1
G27_20180602_070000,1
G27_20180602_064500,1
G27_20180602_073000,2
G27_20180602_071500,1
G27_20180602_170000,1
G27_20180602_074500,1
G27_20180602_171500,1
G27_20180602_173000,1
G27_20180602_180000,1
G27_20180602_174500,1
G27_20180602_181500,1
G27_20180602_183000,2
G27_20180602_184500,2
G27_20180602_190000,1
G27_20180602_191500,1
G27_20180602_193000,1
G27_20180603_050000,1
G27_20180602_194500,2
G27_20180603_051500,2
G27_20180603_053000,2
G27_20180603_054500,1
G27_20180603_060000,2
G27_20180603_061500,2
G27_20180603_064500,2
G27_20180603_063000,2
G27_20180603_070000,2
G27_20180603_071500,1
G27_20180603_074500,1
G27_20180603_073000,1
G27_20180603_170000,2
G27_20180603_171500,1
G27_20180603_174500,1
G27_20180603_173000,1
G27_20180603_180000,1
G27_20180603_181500,1
G27_20180603_183000,1
G27_20180603_184500,2
G27_20180603_190000,2
G27_20180603_191500,1
G27_20180603_193000,1
G27_20180604_050000,1
G27_20180603_194500,1
G27_20180604_051500,1
G27_20180604_053000,1
G27_20180604_054500,1
G27_20180604_060000,2
G27_20180604_061500,3
G27_20180604_063000,1
G27_20180604_064500,2
G27_20180604_070000,1
G27_20180604_071500,1
G27_20180604_073000,1
G27_20180604_074500,1
G28_20180605_132000,1
G28_20180605_133600,1
G28_20180605_135200,1
G28_20180605_140800,1
G28_20180605_142400,1
G28_20180605_144000,2
G28_20180605_145600,1
G28_20180605_151200,1
G28_20180605_152800,1
G28_20180605_154400,1
G28_20180605_160000,2
G28_20180605_161600,1
G28_20180605_163200,2
G28_20180605_164800,1
G28_20180605_200000,2
G28_20180605_201600,2
G28_20180605_203200,2
G28_20180605_204800,1
G28_20180605_210400,2
G28_20180605_212000,1
G28_20180605_213600,2
G28_20180605_215200,1
G28_20180605_220800,1
G28_20180605_222400,2
G28_20180605_224000,1
G28_20180605_225600,2
G28_20180605_231200,1
G28_20180605_232800,1
G28_20180605_234400,2
G28_20180606_000000,1
G28_20180606_001600,1
G28_20180606_003200,2
G28_20180606_004800,1
G28_20180606_010400,1
G28_20180606_012000,1
G28_20180606_013600,1
G28_20180606_015200,1
G28_20180606_020800,1
G28_20180606_022400,1
G28_20180606_024000,2
G28_20180606_025600,2
G28_20180606_031200,1
G28_20180606_032800,1
G28_20180606_034400,1
G28_20180606_040000,2
G28_20180606_041600,2
G28_20180606_043200,1
G28_20180606_044800,2
G28_20180606_080000,1
G28_20180606_081600,1
G28_20180606_083200,1
G28_20180606_084800,1
G28_20180606_090400,1
G28_20180606_092000,1
G28_20180606_093600,1
G28_20180606_095200,1
G28_20180606_100800,2
G28_20180606_102400,2
G28_20180606_104000,1
G28_20180606_105600,1
G28_20180606_111200,1
G28_20180606_112800,1
G28_20180606_114400,1
G28_20180606_120000,1
G28_20180606_121600,2
G28_20180606_123200,1
G28_20180606_124800,2
G28_20180606_130400,1
G28_20180606_132000,2
G28_20180606_133600,1
G28_20180606_135200,1
G28_20180606_140800,2
G28_20180606_142400,2
G28_20180606_144000,2
G28_20180606_145600,2
G28_20180606_151200,1
G28_20180606_152800,1
G28_20180606_154400,1
G28_20180606_160000,1
G28_20180606_161600,2
G28_20180606_163200,2
G28_20180606_164800,1
G28_20180606_200000,1
G28_20180606_201600,1
G28_20180606_203200,1
G28_20180606_204800,1
G28_20180606_210400,2
G28_20180606_212000,1
G28_20180606_213600,1
G28_20180606_215200,1
G28_20180606_220800,1
G28_20180606_222400,1
G28_20180606_224000,2
G28_20180606_225600,1
G28_20180606_231200,1
G28_20180606_232800,2
G28_20180606_234400,2
G28_20180607_000000,1
G28_20180607_001600,2
G28_20180607_003200,1
G28_20180607_004800,1
G28_20180607_010400,1
G28_20180607_012000,1
G28_20180607_013600,1
G28_20180607_015200,1
G28_20180607_020800,1
G28_20180607_022400,2
G28_20180607_024000,2
G28_20180607_025600,1
G28_20180607_031200,1
G28_20180607_032800,2
G28_20180607_034400,2
G28_20180607_040000,1
G28_20180607_041600,1
G28_20180607_043200,1
G28_20180607_044800,2
G28_20180607_080000,1
G28_20180607_081600,1
G28_20180607_083200,2
G28_20180607_084800,1
G28_20180607_090400,1
G28_20180607_092000,1
G28_20180607_093600,2
G28_20180607_095200,1
G28_20180607_100800,1
G28_20180607_102400,1
G28_20180607_104000,2
G28_20180607_105600,1
G28_20180607_111200,2
G28_20180607_112800,1
G28_20180607_114400,1
G28_20180607_120000,2
G28_20180607_121600,1
G28_20180607_123200,2
G28_20180607_124800,1
G28_20180607_130400,2
G28_20180607_132000,3
G28_20180607_133600,1
G28_20180607_135200,1
G28_20180607_140800,1
G28_20180607_142400,1
G28_20180607_144000,1
G28_20180607_145600,2
G28_20180607_151200,1
G28_20180607_152800,1
G28_20180607_154400,1
G28_20180607_160000,2
G28_20180607_161600,1
G28_20180607_163200,2
G28_20180607_164800,2
G28_20180607_200000,2
G28_20180607_201600,1
G28_20180607_203200,1
G28_20180607_204800,2
G28_20180607_210400,2
G28_20180607_212000,1
G28_20180607_213600,1
G28_20180607_215200,2
G28_20180607_220800,1
G28_20180607_222400,2
G28_20180607_224000,2
G28_20180607_225600,1
G28_20180607_231200,2
G28_20180607_232800,2
G28_20180607_234400,1
G28_20180608_000000,2
G28_20180608_001600,2
G28_20180608_003200,1
G28_20180608_004800,2
G28_20180608_010400,1
G28_20180608_012000,2
G28_20180608_013600,1
G28_20180608_015200,2
G28_20180608_020800,1
G28_20180608_022400,2
G28_20180608_024000,1
G28_20180608_025600,1
G28_20180608_031200,1
G28_20180608_032800,2
G28_20180608_034400,1
G28_20180608_040000,2
G28_20180608_041600,2
G28_20180608_043200,2
G28_20180608_044800,2
G28_20180608_080000,2
G28_20180608_081600,1
G28_20180608_083200,2
G28_20180608_084800,1
G28_20180608_090400,1
G28_20180608_092000,1
G28_20180608_093600,1
G28_20180608_095200,1
G28_20180608_100800,2
G28_20180608_102400,3
G28_20180608_104000,1
G28_20180608_105600,1
G28_20180608_111200,1
G28_20180608_112800,2
G28_20180608_114400,2
G28_20180608_120000,2
G28_20180608_121600,1
G28_20180608_123200,1
G28_20180608_124800,1
G28_20180608_130400,2
G28_20180608_132000,1
G28_20180608_133600,2
G28_20180608_135200,2
G28_20180608_140800,2
G28_20180608_142400,1
G28_20180608_144000,1
G28_20180608_145600,1
G28_20180608_151200,1
G28_20180608_152800,2
G28_20180608_154400,1
G28_20180608_160000,2
G28_20180608_161600,1
G28_20180608_163200,1
G28_20180608_164800,1
G28_20180608_200000,1
G28_20180608_201600,2
G28_20180608_203200,1
G28_20180608_204800,1
G28_20180608_210400,1
G28_20180608_212000,1
G28_20180608_213600,1
G28_20180608_215200,2
G28_20180608_220800,1
G28_20180608_222400,1
G28_20180608_224000,1
G28_20180608_225600,2
G28_20180608_231200,1
G28_20180608_232800,1
G28_20180608_234400,2
G28_20180609_000000,2
G28_20180609_001600,1
G28_20180609_003200,1
G28_20180609_004800,2
G28_20180609_010400,1
G28_20180609_012000,2
G28_20180609_013600,2
G28_20180609_015200,1
G28_20180609_020800,1
G28_20180609_022400,2
G28_20180609_024000,1
G28_20180609_025600,1
G28_20180609_031200,2
G28_20180609_032800,1
G28_20180609_034400,1
G28_20180609_040000,1
G28_20180609_041600,1
G28_20180609_043200,1
G28_20180609_044800,2
G28_20180609_080000,2
G28_20180609_081600,1
G28_20180609_083200,1
G28_20180609_084800,1
G28_20180609_090400,1
G28_20180609_092000,1
G28_20180609_093600,1
G28_20180609_095200,1
G28_20180609_100800,1
G28_20180609_102400,1
G28_20180609_104000,1
G28_20180609_105600,1
G28_20180609_111200,1
G28_20180609_112800,1
G28_20180609_114400,2
G28_20180609_120000,2
G28_20180609_121600,1
G28_20180609_123200,1
G28_20180609_124800,2
G28_20180609_130400,1
G28_20180609_132000,2
G28_20180609_133600,1
G28_20180609_135200,1
G28_20180609_140800,1
G28_20180609_142400,2
G28_20180609_144000,2
G28_20180609_145600,1
G28_20180609_151200,2
G28_20180609_152800,1
G28_20180609_154400,2
G28_20180609_160000,1
G28_20180609_161600,1
G28_20180609_163200,1
G28_20180609_164800,1
G28_20180609_200000,3
G28_20180609_201600,1
G28_20180609_203200,1
G28_20180609_204800,2
G28_20180609_210400,1
G28_20180609_212000,1
G28_20180609_213600,2
G28_20180609_215200,1
G28_20180609_220800,1
G28_20180609_222400,1
G28_20180609_224000,1
G28_20180609_225600,1
G28_20180609_231200,2
G28_20180609_232800,1
G28_20180609_234400,1
G28_20180610_000000,1
G28_20180610_001600,2
G28_20180610_003200,1
G28_20180610_004800,2
G28_20180610_010400,2
G28_20180610_012000,1
G28_20180610_013600,2
G28_20180610_015200,2
G28_20180610_020800,1
G28_20180610_022400,1
G28_20180610_024000,2
G28_20180610_025600,1
G28_20180610_031200,2
G28_20180610_032800,1
G28_20180610_034400,2
G28_20180610_040000,1
G28_20180610_041600,2
G28_20180610_043200,1
G28_20180610_044800,2
G28_20180610_080000,1
G28_20180610_081600,1
G28_20180610_083200,2
G28_20180610_084800,1
G28_20180610_090400,1
G28_20180610_092000,1
G28_20180610_093600,1
G28_20180610_095200,1
G28_20180610_100800,1
G28_20180610_102400,1
G28_20180610_104000,2
G28_20180610_105600,1
G28_20180610_111200,1
G28_20180610_112800,2
G28_20180610_114400,1
G28_20180610_120000,2
G28_20180610_121600,1
G28_20180610_123200,1
G28_20180610_124800,2
G28_20180610_130400,2
G28_20180610_132000,2
G28_20180610_133600,1
G28_20180610_135200,1
G28_20180610_140800,1
G28_20180610_142400,1
G28_20180610_144000,1
G28_20180610_145600,1
G28_20180610_151200,1
G28_20180610_152800,2
G28_20180610_154400,1
G28_20180610_160000,1
G28_20180610_161600,1
G28_20180610_163200,2
G28_20180610_164800,2
G28_20180610_200000,1
G28_20180610_201600,1
G28_20180610_203200,1
G28_20180610_204800,2
G28_20180610_210400,1
G28_20180610_212000,1
G28_20180610_213600,1
G28_20180610_215200,1
G28_20180610_220800,2
G28_20180610_222400,1
G28_20180610_224000,1
G28_20180610_225600,1
G28_20180610_231200,1
G28_20180610_232800,1
G28_20180610_234400,1
G28_20180611_000000,1
G28_20180611_001600,1
G28_20180611_003200,1
G28_20180611_004800,1
G28_20180611_010400,2
G28_20180611_012000,1
G28_20180611_013600,1
G28_20180611_015200,1
G28_20180611_020800,1
G28_20180611_022400,1
G28_20180611_024000,2
G28_20180611_025600,1
G28_20180611_031200,1
G28_20180611_032800,1
G28_20180611_034400,1
G28_20180611_040000,1
G28_20180611_041600,2
G28_20180611_043200,1
G28_20180611_044800,1
G28_20180611_080000,1
G28_20180611_081600,1
G28_20180611_083200,2
G28_20180611_084800,1
G28_20180611_090400,2
G28_20180611_092000,1
G28_20180611_093600,1
G28_20180611_095200,1
G28_20180611_100800,1
G28_20180611_102400,2
G28_20180611_104000,1
G28_20180611_105600,1
G28_20180611_111200,1
G28_20180611_112800,1
G28_20180611_114400,1
G28_20180611_120000,1
G28_20180611_121600,2
G28_20180611_123200,2
G28_20180611_124800,1
G28_20180611_130400,2
G28_20180611_132000,1
G28_20180605_170000,1
G28_20180605_171500,2
G28_20180605_173000,1
G28_20180605_180000,2
G28_20180605_174500,1
G28_20180605_181500,1
G28_20180605_183000,2
G28_20180605_190000,2
G28_20180605_184500,1
G28_20180605_191500,2
G28_20180605_194500,1
G28_20180605_193000,2
G28_20180606_051500,1
G28_20180606_050000,1
G28_20180606_054500,2
G28_20180606_053000,1
G28_20180606_060000,1
G28_20180606_061500,1
G28_20180606_063000,1
G28_20180606_064500,1
G28_20180606_071500,1
G28_20180606_070000,2
G28_20180606_073000,2
G28_20180606_074500,1
G28_20180606_170000,1
G28_20180606_171500,1
G28_20180606_173000,2
G28_20180606_174500,1
G28_20180606_180000,1
G28_20180606_183000,1
G28_20180606_181500,1
G28_20180606_184500,1
G28_20180606_190000,1
G28_20180606_193000,1
G28_20180606_191500,1
G28_20180606_194500,1
G28_20180607_050000,1
G28_20180607_051500,1
G28_20180607_053000,1
G28_20180607_054500,1
G28_20180607_061500,1
G28_20180607_060000,2
G28_20180607_063000,1
G28_20180607_064500,3
G28_20180607_071500,1
G28_20180607_070000,2
G28_20180607_074500,1
G28_20180607_073000,1
G28_20180607_171500,1
G28_20180607_170000,1
G28_20180607_173000,2
G28_20180607_174500,1
G28_20180607_180000,2
G28_20180607_181500,1
G28_20180607_183000,1
G28_20180607_190000,1
G28_20180607_184500,2
G28_20180607_191500,1
G28_20180607_193000,1
G28_20180607_194500,1
G28_20180608_050000,2
G28_20180608_053000,1
G28_20180608_051500,2
G28_20180608_054500,1
G28_20180608_060000,1
G28_20180608_061500,1
G28_20180608_063000,2
G28_20180608_064500,2
G28_20180608_070000,1
G28_20180608_071500,1
G28_20180608_074500,1
G28_20180608_073000,1
G28_20180608_170000,1
G28_20180608_171500,1
G28_20180608_174500,1
G28_20180608_173000,1
G28_20180608_180000,1
G28_20180608_181500,1
G28_20180608_183000,1
G28_20180608_190000,2
G28_20180608_184500,2
G28_20180608_191500,1
G28_20180608_193000,1
G28_20180608_194500,1
G28_20180609_050000,1
G28_20180609_051500,1
G28_20180609_053000,1
G28_20180609_060000,2
G28_20180609_054500,1
G28_20180609_061500,2
G28_20180609_064500,1
G28_20180609_063000,1
G28_20180609_070000,2
G28_20180609_071500,1
G28_20180609_074500,1
G28_20180609_073000,1
G28_20180609_171500,1
G28_20180609_170000,1
G28_20180609_174500,1
G28_20180609_173000,2
G28_20180609_180000,1
G28_20180609_181500,1
G28_20180609_183000,1
G28_20180609_190000,1
G28_20180609_184500,1
G28_20180609_191500,1
G28_20180609_193000,2
G28_20180609_194500,1
G28_20180610_051500,1
G28_20180610_050000,2
G28_20180610_054500,1
G28_20180610_053000,2
G28_20180610_060000,1
G28_20180610_061500,2
G28_20180610_064500,2
G28_20180610_063000,1
G28_20180610_070000,2
G28_20180610_071500,1
G28_20180610_073000,2
G28_20180610_170000,1
G28_20180610_074500,1
G28_20180610_171500,2
G28_20180610_173000,1
G28_20180610_174500,2
G28_20180610_180000,2
G28_20180610_181500,1
G28_20180610_184500,1
G28_20180610_183000,1
G28_20180610_190000,1
G28_20180610_191500,1
G28_20180610_194500,2
G28_20180610_193000,3
G28_20180611_050000,1
G28_20180611_051500,2
G28_20180611_053000,1
G28_20180611_054500,1
G28_20180611_060000,1
G28_20180611_063000,1
G28_20180611_061500,1
G28_20180611_070000,2
G28_20180611_064500,2
G28_20180611_073000,1
G28_20180611_071500,1
G28_20180611_074500,2
G29_20180605_100800,2
G29_20180605_102400,2
G29_20180605_104000,1
G29_20180605_105600,1
G29_20180605_111200,1
G29_20180605_112800,1
G29_20180605_114400,2
G29_20180605_120000,1
G29_20180605_121600,1
G29_20180605_123200,1
G29_20180605_124800,1
G29_20180605_130400,2
G29_20180605_132000,1
G29_20180605_133600,2
G29_20180605_135200,1
G29_20180605_140800,1
G29_20180605_142400,1
G29_20180605_144000,1
G29_20180605_145600,1
G29_20180605_151200,1
G29_20180605_152800,1
G29_20180605_154400,1
G29_20180605_160000,1
G29_20180605_161600,2
G29_20180605_163200,2
G29_20180605_164800,1
G29_20180605_200000,1
G29_20180605_201600,2
G29_20180605_203200,1
G29_20180605_204800,1
G29_20180605_210400,1
G29_20180605_212000,1
G29_20180605_213600,2
G29_20180605_215200,1
G29_20180605_220800,1
G29_20180605_222400,1
G29_20180605_224000,1
G29_20180605_225600,2
G29_20180605_231200,1
G29_20180605_232800,1
G29_20180605_234400,1
G29_20180606_000000,2
G29_20180606_001600,2
G29_20180606_003200,1
G29_20180606_004800,1
G29_20180606_010400,1
G29_20180606_012000,2
G29_20180606_013600,1
G29_20180606_015200,1
G29_20180606_020800,2
G29_20180606_022400,1
G29_20180606_024000,1
G29_20180606_025600,1
G29_20180606_031200,1
G29_20180606_032800,1
G29_20180606_034400,1
G29_20180606_040000,1
G29_20180606_041600,2
G29_20180606_043200,2
G29_20180606_044800,1
G29_20180606_080000,2
G29_20180606_081600,2
G29_20180606_083200,1
G29_20180606_084800,2
G29_20180606_090400,1
G29_20180606_092000,1
G29_20180606_093600,1
G29_20180606_095200,1
G29_20180606_100800,1
G29_20180606_102400,2
G29_20180606_104000,1
G29_20180606_105600,1
G29_20180606_111200,2
G29_20180606_112800,1
G29_20180606_114400,1
G29_20180606_120000,1
G29_20180606_121600,1
G29_20180606_123200,2
G29_20180606_124800,2
G29_20180606_130400,1
G29_20180606_132000,1
G29_20180606_133600,1
G29_20180606_135200,1
G29_20180606_140800,2
G29_20180606_142400,2
G29_20180606_144000,1
G29_20180606_145600,1
G29_20180606_151200,1
G29_20180606_152800,2
G29_20180606_154400,2
G29_20180606_160000,1
G29_20180606_161600,1
G29_20180606_163200,1
G29_20180606_164800,2
G29_20180606_200000,1
G29_20180606_201600,1
G29_20180606_203200,1
G29_20180606_204800,1
G29_20180606_210400,1
G29_20180606_212000,1
G29_20180606_213600,1
G29_20180606_215200,2
G29_20180606_220800,1
G29_20180606_222400,2
G29_20180606_224000,1
G29_20180606_225600,3
G29_20180606_231200,1
G29_20180606_232800,1
G29_20180606_234400,2
G29_20180607_000000,1
G29_20180607_001600,1
G29_20180607_003200,2
G29_20180607_004800,1
G29_20180607_010400,2
G29_20180607_012000,1
G29_20180607_013600,1
G29_20180607_015200,2
G29_20180607_020800,1
G29_20180607_022400,1
G29_20180607_024000,2
G29_20180607_025600,2
G29_20180607_031200,1
G29_20180607_032800,1
G29_20180607_034400,1
G29_20180607_040000,2
G29_20180607_041600,1
G29_20180607_043200,1
G29_20180607_044800,1
G29_20180607_080000,1
G29_20180607_081600,1
G29_20180607_083200,1
G29_20180607_084800,1
G29_20180607_090400,1
G29_20180607_092000,1
G29_20180607_093600,1
